0.116
0.557
0.998
1.463
1.927
2.392
2.833
3.297
3.762
4.226
4.690
5.155
5.619
6.084
6.525
6.989
7.454
7.918
8.382
8.870
9.311
9.776
10.240
10.704
11.146
11.610
12.074
12.539
13.003
13.468
13.932
14.396
14.838
15.279
15.743
16.208
16.672
17.113
17.601
18.042
18.530
18.971
19.435
19.900
20.364
20.805
21.293
21.734
22.221
22.663
23.127
23.591
24.056
24.497
24.961
25.426
25.913
26.355
26.819
27.283
27.748
28.189
28.653
29.118
29.605
30.070
30.534
30.975
31.440
31.881
32.369
32.833
33.297
33.739
34.203
34.667
35.132
35.573
36.061
36.525
36.989
37.431
37.895
38.359
38.824
39.265
39.753
40.217
40.681
41.123
41.587
42.051
42.516
42.957
43.445
43.886
44.373
44.838
45.302
45.767
46.208
46.672
47.137
47.601
48.065
48.530
48.994
49.459
49.923
50.387
50.852
51.293
51.757
52.222
52.686
53.150
53.615
54.056
54.520
54.985
55.449
55.914
56.378
56.842
57.307
57.771
58.236
58.677
59.141
